lokasi,harga,jenis_properti,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,luas_tanah,luas_bangunan
"Medan Kota, Medan",22.69734686310731,Rumah,4.0,4.0,0.0,5.68697535633982,5.2832037287379885
"Medan Timur, Medan",20.72326583794641,Rumah,3.0,2.0,0.0,4.394449154672439,5.081404364984463
"Medan Timur, Medan",20.818576017659826,Rumah,3.0,2.0,0.0,4.394449154672439,5.081404364984463
"Medan Tembung, Medan",19.79439632539704,Rumah,2.0,1.0,0.0,4.997212273764115,3.970291913552122
"Medan Tembung, Medan",19.74243658660135,Rumah,2.0,2.0,0.0,4.3694478524670215,4.02535169073515
"Medan Deli, Medan",19.56808319996451,Rumah,2.0,1.0,0.0,4.394449154672439,4.04305126783455
"Medan Area, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.394449154672439,5.484796933490655
"Medan Petisah, Medan",20.59543246657289,Rumah,2.0,3.0,1.0,3.713572066704308,4.948759890378168
"Medan Tembung, Medan",20.72326583794641,Rumah,3.0,3.0,0.0,4.290459441148391,5.017279836814924
"Medan Selayang, Medan",20.125428838008972,Rumah,2.0,1.0,0.0,4.110873864173311,4.110873864173311
"Medan Marelan, Medan",19.95754796570217,Rumah,2.0,1.0,1.0,4.442651256490317,3.9318256327243257
"Medan Polonia, Medan",22.489707498361117,Rumah,4.0,5.0,1.0,4.859812404361672,5.564520407322694
"Medan Marelan, Medan",19.673443715304877,Rumah,3.0,1.0,0.0,4.204692619390966,4.204692619390966
"Medan Selayang, Medan",22.802707378751247,Ruko,0.0,3.0,1.0,4.795790545596741,5.905361848054571
"Medan Timur, Medan",20.394761771363264,Rumah,4.0,4.0,0.0,5.41610040220442,5.616771097666572
"Medan Helvetia, Medan",21.365119723645122,Rumah,5.0,5.0,1.0,5.1298987149230735,5.198497031265826
"Medan Barat, Medan",21.311052502404085,Apartemen,1.0,1.0,0.0,4.1588830833596715,4.1588830833596715
"Medan Tembung, Medan",21.917188305721876,Rumah,7.0,6.0,0.0,5.937536205082426,5.937536205082426
"Medan Barat, Medan",21.311052502404085,Apartemen,1.0,1.0,0.0,4.1588830833596715,4.1588830833596715
"Medan Marelan, Medan",20.00991595110976,Rumah,2.0,1.0,1.0,4.442651256490317,3.9318256327243257
"Medan Timur, Medan",20.435583765827964,Rumah,2.0,2.0,1.0,4.394449154672439,4.9344739331306915
"Medan Barat, Medan",21.311052502404085,Apartemen,1.0,1.0,0.0,4.1588830833596715,4.1588830833596715
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.663439094112067,4.110873864173311
"Medan Barat, Medan",21.311052502404085,Apartemen,1.0,1.0,0.0,4.1588830833596715,4.1588830833596715
"Medan Kota, Medan",20.985630102183134,Apartemen,2.0,2.0,0.0,4.248495242049359,4.248495242049359
"Medan Tembung, Medan",21.39621031069904,Rumah,3.0,3.0,2.0,4.727387818712341,4.795790545596741
"Medan Marelan, Medan",20.72326583794641,Rumah,3.0,2.0,0.0,5.081404364984463,5.081404364984463
"Medan Kota, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.394449154672439,5.3230099791384085
"Medan Timur, Medan",20.985630102183134,Rumah,2.0,2.0,2.0,4.48863636973214,5.176149732573829
"Medan Johor, Medan",20.435583765827964,Rumah,3.0,3.0,1.0,4.442651256490317,4.61512051684126
"Medan Area, Medan",21.253894088596816,Rumah,2.0,3.0,0.0,4.61512051684126,4.61512051684126
"Medan Amplas, Medan",20.9055873945737,Rumah,3.0,3.0,1.0,4.948759890378168,5.638354669333745
"Medan Timur, Medan",21.12873094572124,Rumah,3.0,3.0,0.0,4.04305126783455,5.209486152841421
"Medan Petisah, Medan",20.36659089443625,Rumah,3.0,2.0,1.0,4.543294782270004,5.0369526024136295
"Medan Tembung, Medan",20.40168221419826,Rumah,2.0,2.0,0.0,3.8918202981106265,4.795790545596741
"Medan Barat, Medan",21.161520768522728,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Baru, Medan",21.511723197765228,Ruko,0.0,0.0,0.0,4.1588830833596715,5.3230099791384085
"Medan Helvetia, Medan",21.193269466817146,Ruko,0.0,0.0,0.0,4.110873864173311,5.198497031265826
"Medan Barat, Medan",20.40168221419826,Ruko,0.0,2.0,0.0,3.970291913552122,4.875197323201151
"Medan Kota, Medan",22.27082834587519,Ruko,0.0,3.0,0.0,5.081404364984463,5.953243334287785
"Medan Petisah, Medan",20.29248292239242,Ruko,0.0,2.0,0.0,4.04305126783455,4.795790545596741
"Medan Tembung, Medan",20.9055873945737,Ruko,0.0,3.0,0.0,4.23410650459726,5.41610040220442
"Medan Sunggal, Medan",20.617905322399697,Rumah,3.0,3.0,1.0,4.634728988229636,4.976733742420574
"Medan Baru, Medan",22.227343233944907,Rumah,6.0,2.0,4.0,6.095824562432225,5.303304908059076
"Medan Area, Medan",21.12873094572124,Rumah,5.0,2.0,1.0,5.081404364984463,5.303304908059076
"Medan Selayang, Medan",22.920490414393743,Rumah,8.0,8.0,0.0,6.803505257608338,6.803505257608338
"Medan Timur, Medan",20.985630102183134,Rumah,5.0,2.0,1.0,5.5254529391317835,5.351858133476067
"Medan Johor, Medan",20.560746908625106,Rumah,3.0,3.0,1.0,4.290459441148391,5.081404364984463
"Medan Selayang, Medan",20.187122406905534,Rumah,3.0,1.0,0.0,4.6913478822291435,4.110873864173311
"Medan Johor, Medan",20.107079699374445,Rumah,2.0,1.0,1.0,4.553876891600541,3.9318256327243257
"Medan Petisah, Medan",21.12873094572124,Ruko,0.0,4.0,0.0,4.653960350157523,5.53338948872752
"Medan Timur, Medan",20.560746908625106,Rumah,3.0,2.0,0.0,4.663439094112067,4.709530201312334
"Medan Perjuangan, Medan",20.818576017659826,Rumah,0.0,0.0,0.0,4.61512051684126,4.61512051684126
"Medan Marelan, Medan",20.125428838008972,Rumah,2.0,1.0,0.0,4.795790545596741,4.394449154672439
"Medan Selayang, Medan",20.76248655106123,Rumah,4.0,3.0,0.0,4.948759890378168,4.795790545596741
"Medan Sunggal, Medan",22.004199682686252,Rumah,3.0,3.0,0.0,5.293304824724492,5.293304824724492
"Medan Marelan, Medan",19.659054977894186,Rumah,2.0,1.0,0.0,4.442651256490317,3.828641396489095
"Medan Amplas, Medan",20.36659089443625,Rumah,3.0,2.0,0.0,4.574710978503383,4.394449154672439
"Medan Helvetia, Medan",20.322788271841823,Rumah,3.0,2.0,0.0,5.1298987149230735,4.394449154672439
"Medan Helvetia, Medan",21.556174960316298,Rumah,5.0,5.0,0.0,5.1298987149230735,5.017279836814924
"Medan Helvetia, Medan",20.030118658386467,Rumah,2.0,1.0,0.0,4.5217885770490405,3.9318256327243257
"Medan Sunggal, Medan",20.415381058537655,Rumah,3.0,2.0,0.0,4.574710978503383,4.442651256490317
"Medan Johor, Medan",21.976028805727495,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Selayang, Medan",20.55484718650488,Rumah,3.0,2.0,0.0,4.795790545596741,4.51085950651685
"Medan Selayang, Medan",20.671972543611492,Rumah,3.0,2.0,0.0,4.59511985013459,4.1588830833596715
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.634728988229636,4.127134385045092
"Medan Johor, Medan",20.125428838008972,Rumah,3.0,2.0,0.0,4.574710978503383,4.442651256490317
"Medan Barat, Medan",21.787976574283668,Apartemen,1.0,2.0,0.0,4.442651256490317,4.442651256490317
"Medan Johor, Medan",20.187122406905534,Rumah,3.0,2.0,0.0,4.574710978503383,4.2626798770413155
"Medan Maimun, Medan",18.197537205138154,Ruko,0.0,3.0,0.0,4.23410650459726,5.41610040220442
"Medan Johor, Medan",21.04534933684016,Rumah,4.0,3.0,1.0,4.51085950651685,4.875197323201151
"Medan Polonia, Medan",22.463732011962353,Ruko,0.0,3.0,0.0,5.198497031265826,5.198497031265826
"Medan Maimun, Medan",20.21244021484709,Rumah,2.0,2.0,1.0,4.663439094112067,4.9344739331306915
"Medan Tembung, Medan",21.04534933684016,Ruko,0.0,3.0,1.0,4.442651256490317,5.262690188904886
"Medan Helvetia, Medan",21.639556569220566,Ruko,0.0,2.0,1.0,4.174387269895637,5.484796933490655
"Medan Sunggal, Medan",23.025850930040455,Rumah,3.0,2.0,1.0,6.331501849893691,4.204692619390966
"Medan Timur, Medan",20.125428838008972,Rumah,3.0,2.0,0.0,3.8918202981106265,4.394449154672439
"Medan Barat, Medan",22.428013929366653,Rumah,5.0,5.0,0.0,5.1298987149230735,5.1298987149230735
"Medan Timur, Medan",21.22404112546496,Rumah,3.0,3.0,0.0,4.653960350157523,4.653960350157523
"Medan Selayang, Medan",19.87463375588252,Rumah,2.0,1.0,0.0,4.442651256490317,4.007333185232471
"Medan Timur, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.6913478822291435,5.41610040220442
"Medan Tembung, Medan",20.800226879008466,Rumah,3.0,4.0,0.0,3.8918202981106265,5.1298987149230735
"Medan Timur, Medan",21.311052502404085,Ruko,0.0,2.0,0.0,4.61512051684126,5.351858133476067
"Medan Sunggal, Medan",21.465203182151978,Rumah,3.0,4.0,0.0,4.3694478524670215,4.912654885736052
"Medan Area, Medan",20.349299397351107,Rumah,2.0,1.0,0.0,4.3694478524670215,4.3694478524670215
"Medan Selayang, Medan",20.18541154250483,Rumah,3.0,1.0,0.0,4.672828834461906,4.110873864173311
"Medan Sunggal, Medan",21.639556569220566,Rumah,3.0,3.0,1.0,4.51085950651685,4.110873864173311
"Medan Polonia, Medan",24.090561666967368,Rumah,6.0,4.0,0.0,6.452048954437226,5.5254529391317835
"Medan Johor, Medan",21.752885254484713,Rumah,6.0,2.0,6.0,6.401917196727186,5.017279836814924
"Medan Amplas, Medan",20.94640938906062,Rumah,3.0,2.0,0.0,4.543294782270004,4.74493212836325
"Medan Johor, Medan",20.962282738204312,Rumah,3.0,3.0,0.0,4.897839799950911,5.25227342804663
"Medan Perjuangan, Medan",23.165612872402573,Rumah,4.0,5.0,0.0,6.111467339502679,5.564520407322694
"Medan Area, Medan",20.818576017659826,Rumah,4.0,3.0,0.0,4.919980925828125,4.394449154672439
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.04305126783455,5.1647859739235145
"Medan Perjuangan, Medan",20.671972543611492,Rumah,2.0,2.0,1.0,4.442651256490317,4.795790545596741
"Medan Tuntungan, Medan",20.560746908625106,Rumah,3.0,2.0,1.0,5.176149732573829,5.017279836814924
"Medan Helvetia, Medan",20.36659089443625,Rumah,0.0,2.0,1.0,4.110873864173311,4.61512051684126
"Medan Kota, Medan",20.493852673876468,Rumah,3.0,1.0,0.0,4.204692619390966,4.51085950651685
"Medan Tembung, Medan",19.519293035953808,Rumah,3.0,2.0,0.0,6.634633357861686,4.110873864173311
"Medan Selayang, Medan",20.781534746013783,Rumah,2.0,1.0,0.0,4.51085950651685,4.61512051684126
"Medan Selayang, Medan",20.435583765827964,Rumah,3.0,2.0,0.0,4.820281565605037,4.795790545596741
"Medan Helvetia, Medan",20.21244021484709,Rumah,3.0,2.0,0.0,4.700480365792417,4.700480365792417
"Medan Area, Medan",20.29248292239242,Rumah,2.0,1.0,0.0,4.543294782270004,4.276666119016055
"Medan Kota, Medan",20.818576017659826,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Barat, Medan",21.311052502404085,Rumah,14.0,11.0,1.0,4.795790545596741,4.919980925828125
"Medan Barat, Medan",21.311052502404085,Rumah,14.0,11.0,1.0,4.795790545596741,4.919980925828125
"Medan Barat, Medan",21.311052502404085,Rumah,14.0,11.0,1.0,4.795790545596741,4.919980925828125
"Medan Barat, Medan",21.311052502404085,Rumah,14.0,11.0,1.0,4.795790545596741,4.919980925828125
"Medan Johor, Medan",19.673443715304877,Rumah,2.0,2.0,0.0,5.25227342804663,5.111987788356544
"Medan Helvetia, Medan",21.12873094572124,Ruko,0.0,1.0,1.0,4.189654742026425,4.189654742026425
"Medan Timur, Medan",21.161520768522728,Rumah,3.0,4.0,1.0,4.02535169073515,5.017279836814924
"Medan Johor, Medan",22.33270374958051,Rumah,5.0,5.0,0.0,6.874198495453294,7.0909098220799835
"Medan Petisah, Medan",20.606732021814054,Rumah,3.0,2.0,1.0,4.6913478822291435,5.056245805348308
"Medan Tembung, Medan",20.697948029987764,Rumah,4.0,3.0,0.0,5.278114659230517,5.278114659230517
"Medan Johor, Medan",20.069339371462824,Rumah,2.0,2.0,1.0,4.727387818712341,4.394449154672439
"Medan Maimun, Medan",20.21244021484709,Rumah,2.0,2.0,1.0,4.663439094112067,4.9344739331306915
"Medan Area, Medan",21.365119723645122,Ruko,0.0,3.0,1.0,4.23410650459726,5.783825182329737
"Medan Deli, Medan",21.976028805727495,Rumah,3.0,2.0,1.0,5.198497031265826,5.198497031265826
"Medan Selayang, Medan",21.821878125947855,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Timur, Medan",20.29248292239242,Rumah,2.0,2.0,1.0,3.6635616461296463,4.634728988229636
"Medan Tembung, Medan",20.977908056095185,Ruko,0.0,0.0,0.0,4.844187086458591,5.3981627015177525
"Medan Helvetia, Medan",21.639556569220566,Ruko,0.0,2.0,0.0,4.174387269895637,5.484796933490655
"Medan Polonia, Medan",23.767788274717454,Rumah,12.0,9.0,1.0,6.338594078203183,6.68586094706836
"Medan Barat, Medan",21.311052502404085,Rumah,14.0,11.0,1.0,4.795790545596741,6.300785794663244
"Medan Denai, Medan",20.330223250318287,Rumah,3.0,2.0,0.0,4.762173934797756,4.762173934797756
"Medan Perjuangan, Medan",21.05973807428191,Rumah,3.0,2.0,0.0,5.017279836814924,5.017279836814924
"Medan Sunggal, Medan",19.781657299652068,Rumah,2.0,1.0,0.0,4.442651256490317,3.9318256327243257
"Medan Helvetia, Medan",20.435583765827964,Rumah,3.0,3.0,2.0,4.859812404361672,4.394449154672439
"Medan Sunggal, Medan",20.617905322399697,Rumah,3.0,3.0,1.0,4.844187086458591,4.04305126783455
"Medan Barat, Medan",22.33270374958051,Ruko,0.0,1.0,0.0,4.61512051684126,5.993961427306569
"Medan Johor, Medan",20.192237507563583,Rumah,3.0,2.0,0.0,4.290459441148391,3.9318256327243257
"Medan Denai, Medan",19.97882536410418,Rumah,2.0,1.0,0.0,4.442651256490317,4.007333185232471
"Medan Selayang, Medan",19.999659450963613,Rumah,2.0,1.0,0.0,4.574710978503383,3.9318256327243257
"Medan Tembung, Medan",19.376192192825954,Rumah,2.0,1.0,0.0,4.290459441148391,3.828641396489095
"Medan Marelan, Medan",19.33697147982652,Rumah,2.0,1.0,1.0,4.442651256490317,3.828641396489095
"Medan Selayang, Medan",19.673443715304877,Rumah,2.0,1.0,0.0,4.442651256490317,3.8918202981106265
"Medan Sunggal, Medan",19.20913810886209,Rumah,2.0,1.0,0.0,4.290459441148391,3.828641396489095
"Medan Sunggal, Medan",18.927498352344912,Rumah,2.0,1.0,0.0,4.795790545596741,3.6109179126442243
"Medan Sunggal, Medan",19.443131675252033,Rumah,2.0,1.0,0.0,4.6913478822291435,3.9318256327243257
"Medan Helvetia, Medan",19.897729470623826,Rumah,2.0,1.0,0.0,4.290459441148391,3.9318256327243257
"Medan Selayang, Medan",20.60448230208257,Rumah,3.0,2.0,0.0,4.51085950651685,4.442651256490317
"Medan Petisah, Medan",20.818576017659826,Ruko,0.0,3.0,0.0,4.204692619390966,5.293304824724492
"Medan Sunggal, Medan",19.806975107572256,Apartemen,1.0,1.0,0.0,3.2188758248682006,3.2188758248682006
"Medan Sunggal, Medan",20.617905322399697,Rumah,7.0,3.0,0.0,5.303304908059076,5.017279836814924
"Medan Sunggal, Medan",19.755681813316283,Apartemen,1.0,1.0,0.0,3.2188758248682006,3.2188758248682006
"Medan Sunggal, Medan",19.781657299652068,Rumah,2.0,1.0,1.0,4.51085950651685,3.9318256327243257
"Medan Kota, Medan",21.416413018006356,Ruko,0.0,2.0,1.0,4.356708826689592,5.472270673671475
"Medan Selayang, Medan",21.57768116552801,Rumah,5.0,4.0,0.0,5.420534999272286,5.993961427306569
"Medan Timur, Medan",22.66917598614458,Ruko,0.0,4.0,0.0,5.262690188904886,4.976733742420574
"Medan Tembung, Medan",21.05973807428191,Ruko,0.0,0.0,0.0,4.836281906951478,5.313205979041787
"Medan Denai, Medan",20.36659089443625,Rumah,3.0,2.0,1.0,4.290459441148391,4.6913478822291435
"Medan Johor, Medan",20.880269586610776,Rumah,3.0,3.0,1.0,4.663439094112067,4.727387818712341
"Medan Denai, Medan",20.72326583794641,Ruko,0.0,2.0,0.0,4.61512051684126,5.303304908059076
"Medan Barat, Medan",22.33270374958051,Ruko,0.0,1.0,0.0,4.61512051684126,5.993961427306569
"Medan Sunggal, Medan",20.601098204102147,Rumah,3.0,2.0,0.0,4.663439094112067,4.406719247264253
"Medan Sunggal, Medan",20.330223250318287,Rumah,3.0,2.0,0.0,4.3694478524670215,4.663439094112067
"Medan Tembung, Medan",19.76875389484946,Rumah,2.0,1.0,0.0,4.442651256490317,4.0943445622221
"Medan Sunggal, Medan",20.680358336978976,Rumah,3.0,3.0,0.0,4.51085950651685,4.795790545596741
"Medan Selayang, Medan",20.337603357605015,Rumah,3.0,2.0,0.0,4.442651256490317,4.2626798770413155
"Medan Johor, Medan",20.169880600500754,Rumah,2.0,1.0,0.0,4.605170185988092,3.9318256327243257
"Medan Johor, Medan",20.192237507563583,Rumah,3.0,2.0,0.0,4.394449154672439,4.48863636973214
"Medan Selayang, Medan",20.94640938906062,Rumah,3.0,3.0,0.0,4.709530201312334,4.948759890378168
"Medan Selayang, Medan",21.02337043013749,Rumah,3.0,3.0,1.0,4.51085950651685,4.875197323201151
"Medan Amplas, Medan",19.328939308161516,Rumah,2.0,1.0,1.0,4.290459441148391,3.713572066704308
"Medan Amplas, Medan",19.85576527162264,Rumah,2.0,1.0,1.0,4.3694478524670215,3.9318256327243257
"Medan Johor, Medan",21.22404112546496,Rumah,3.0,2.0,1.0,5.198497031265826,4.795790545596741
"Medan Selayang, Medan",20.589734445464746,Rumah,3.0,2.0,1.0,4.553876891600541,4.2626798770413155
"Medan Sunggal, Medan",20.560746908625106,Rumah,3.0,2.0,0.0,4.290459441148391,4.795790545596741
"Medan Barat, Medan",20.985630102183134,Apartemen,2.0,1.0,0.0,4.356708826689592,4.356708826689592
"Medan Marelan, Medan",19.79439632539704,Rumah,2.0,1.0,0.0,4.442651256490317,3.828641396489095
"Medan Barat, Medan",20.94640938906062,Rumah,3.0,3.0,0.0,3.8918202981106265,4.976733742420574
"Medan Petisah, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.532599493153256,5.017279836814924
"Medan Denai, Medan",20.985630102183134,Ruko,0.0,2.0,0.0,4.343805421853684,4.912654885736052
"Medan Tembung, Medan",20.36659089443625,Ruko,0.0,2.0,1.0,4.290459441148391,5.262690188904886
"Medan Perjuangan, Medan",20.818576017659826,Rumah,3.0,2.0,0.0,4.204692619390966,5.111987788356544
"Medan Tembung, Medan",20.030118658386467,Rumah,2.0,2.0,0.0,3.970291913552122,4.653960350157523
"Medan Tembung, Medan",20.639884229094317,Rumah,0.0,0.0,2.0,4.110873864173311,5.017279836814924
"Medan Johor, Medan",20.560746908625106,Rumah,3.0,3.0,1.0,4.204692619390966,4.7535901911063645
"Medan Timur, Medan",21.556174960316298,Ruko,0.0,3.0,1.0,4.812184355372417,5.697093486505405
"Medan Johor, Medan",20.743068465222983,Rumah,3.0,3.0,2.0,4.290459441148391,4.532599493153256
"Medan Denai, Medan",21.976028805727495,Rumah,3.0,4.0,1.0,4.51085950651685,5.198497031265826
"Medan Denai, Medan",21.05973807428191,Rumah,3.0,2.0,1.0,5.68697535633982,5.278114659230517
"Medan Denai, Medan",20.9055873945737,Rumah,5.0,2.0,1.0,4.574710978503383,5.111987788356544
"Medan Sunggal, Medan",20.818576017659826,Rumah,2.0,1.0,1.0,4.976733742420574,4.653960350157523
"Medan Helvetia, Medan",20.29248292239242,Rumah,2.0,2.0,0.0,4.174387269895637,4.976733742420574
"Medan Petisah, Medan",22.802707378751247,Rumah,0.0,0.0,0.0,6.042632833682381,6.150602768446279
"Medan Petisah, Medan",22.227343233944907,Ruko,0.0,0.0,0.0,4.174387269895637,5.771441123130016
"Medan Barat, Medan",22.802707378751247,Rumah,5.0,5.0,0.0,6.042632833682381,6.150602768446279
"Medan Baru, Medan",22.802707378751247,Rumah,5.0,5.0,1.0,6.042632833682381,6.150602768446279
"Medan Johor, Medan",21.12873094572124,Rumah,3.0,3.0,1.0,5.337538079701318,5.783825182329737
"Medan Perjuangan, Medan",22.59506801400185,Rumah,6.0,4.0,1.0,5.680172609017068,5.6937321388027
"Medan Helvetia, Medan",21.511723197765228,Rumah,4.0,3.0,1.0,5.484796933490655,5.771441123130016
"Medan Labuhan, Medan",20.985630102183134,Rumah,0.0,0.0,0.0,4.795790545596741,5.707110264748875
"Medan Timur, Medan",21.253894088596816,Rumah,2.0,3.0,0.0,4.007333185232471,5.056245805348308
"Medan Barat, Medan",21.80507100763712,Apartemen,2.0,1.0,0.0,4.454347296253507,4.454347296253507
"Medan Barat, Medan",21.242059630956817,Rumah,2.0,2.0,0.0,4.394449154672439,4.394449154672439
"Medan Labuhan, Medan",20.985630102183134,Ruko,0.0,2.0,1.0,4.795790545596741,5.484796933490655
"Medan Kota, Medan",22.428013929366653,Ruko,0.0,0.0,0.0,4.653960350157523,4.653960350157523
"Medan Tembung, Medan",21.663273095828508,Rumah,3.0,4.0,2.0,4.727387818712341,5.099866427824199
"Medan Tembung, Medan",21.663273095828508,Rumah,3.0,4.0,2.0,4.727387818712341,5.099866427824199
"Medan Tembung, Medan",21.663273095828508,Rumah,3.0,4.0,2.0,4.727387818712341,5.099866427824199
"Medan Tembung, Medan",21.663273095828508,Rumah,3.0,4.0,2.0,4.727387818712341,5.099866427824199
"Medan Barat, Medan",21.02337043013749,Ruko,0.0,3.0,1.0,4.23410650459726,5.3230099791384085
"Medan Perjuangan, Medan",20.671972543611492,Ruko,0.0,3.0,0.0,4.394449154672439,5.262690188904886
"Medan Petisah, Medan",21.02337043013749,Rumah,0.0,0.0,0.0,4.48863636973214,4.174387269895637
"Medan Baru, Medan",22.33270374958051,Ruko,0.0,0.0,0.0,5.081404364984463,4.859812404361672
"Medan Sunggal, Medan",21.311052502404085,Rumah,0.0,0.0,0.0,4.574710978503383,4.04305126783455
"Medan Baru, Medan",21.815189137799294,Rumah,0.0,0.0,0.0,5.170483995038151,5.303304908059076
"Medan Sunggal, Medan",21.416413018006356,Ruko,0.0,0.0,0.0,4.394449154672439,4.23410650459726
"Medan Kota, Medan",21.311052502404085,Rumah,0.0,0.0,0.0,4.143134726391533,4.143134726391533
"Medan Polonia, Medan",23.526626217913552,Rumah,0.0,0.0,0.0,5.746203190540153,5.262690188904886
"Medan Tuntungan, Medan",20.9055873945737,Rumah,0.0,0.0,0.0,3.970291913552122,3.8918202981106265
"Medan Petisah, Medan",21.311052502404085,Rumah,0.0,0.0,0.0,4.61512051684126,4.394449154672439
"Medan Helvetia, Medan",21.639556569220566,Rumah,0.0,0.0,0.0,5.147494476813453,5.147494476813453
"Medan Tuntungan, Medan",21.311052502404085,Rumah,0.0,0.0,0.0,4.174387269895637,4.174387269895637
"Medan Petisah, Medan",21.12873094572124,Rumah,0.0,0.0,0.0,4.976733742420574,4.174387269895637
"Medan Tembung, Medan",20.500122286882203,Rumah,2.0,3.0,1.0,3.8918202981106265,4.795790545596741
"Medan Sunggal, Medan",19.92475814295086,Rumah,2.0,2.0,1.0,4.007333185232471,4.6913478822291435
